input_csv,video_id,label,label_name,num_frames,hip_valid_frames,angle_valid_frames,bbox_valid_frames,all_rule_features_valid_frames,hip_descent_velocity_max,hip_descent_velocity_mean,hip_descent_velocity_std,body_angle_min,body_angle_mean,width_height_ratio_max,width_height_ratio_mean,default_angle_lt_45_frames,default_ratio_gt_1_frames,output_csv,split
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_96.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_96,0,Not_Fall,360,360,360,360,360,10.058258056640623,0.208453968167305,2.1621406078338623,18.453563690185547,19.760173797607425,1.7218965291976929,1.627676010131836,360,360,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_96_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_97.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_97,0,Not_Fall,120,120,120,120,120,302.2800598144531,-0.0651214569807052,55.2638053894043,8.914449691772461,83.6619644165039,2.776237726211548,1.2522201538085938,2,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_97_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_98.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_98,0,Not_Fall,150,150,150,150,150,4.80877685546875,-0.0472241193056106,2.275887250900269,9.348798751831056,11.334369659423828,3.042381048202514,2.8918168544769287,150,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_98_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_99.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_99,0,Not_Fall,150,150,150,150,150,15.93115234375,0.0814232379198074,5.494424819946289,1.2603013515472412,5.906591892242432,1.6589380502700806,1.5945796966552734,150,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_2_B_N_99_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_01_resized.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_01_resized,0,Not_Fall,120,120,120,120,120,18.80084228515625,0.1898017823696136,7.6377997398376465,81.67244720458984,82.27854919433594,0.6817668080329895,0.674050509929657,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_01_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_02_resized.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_02_resized,0,Not_Fall,90,90,90,90,90,72.66287231445312,-1.1030012369155884,27.576112747192383,11.508367538452148,44.22682189941406,1.2140135765075684,0.9196496605873108,35,2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_02_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_03.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_03,0,Not_Fall,150,150,150,150,150,15.765243530273438,0.1880554258823394,5.837278366088867,83.97313690185547,84.79430389404297,0.3615606725215912,0.3516691029071808,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_03_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_04_resized.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_04_resized,0,Not_Fall,120,120,120,120,120,18.80084228515625,0.1898017823696136,7.6377997398376465,81.67244720458984,82.27854919433594,0.6817668080329895,0.674050509929657,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_04_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_05.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_05,0,Not_Fall,150,150,150,150,150,14.614105224609377,-0.2888640463352203,6.586483001708984,81.35845947265625,82.1507568359375,0.3638112843036651,0.345352441072464,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_05_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_06.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_06,0,Not_Fall,120,120,120,120,120,10.145309448242188,0.528533935546875,3.988534927368164,82.58416748046875,83.28673553466797,0.3052510321140289,0.2866607010364532,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_06_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_07_resized.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_07_resized,0,Not_Fall,90,90,90,90,90,51.142181396484375,-0.702481746673584,21.234167098999023,69.3802719116211,75.08360290527344,1.0337427854537964,0.881677508354187,0,3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_07_resized_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_08.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_08,0,Not_Fall,120,120,120,120,120,10.832473754882812,0.2521784603595733,4.513952255249023,81.74301147460938,82.73860931396484,0.3369361460208893,0.3270109593868255,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_08_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_09.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_09,0,Not_Fall,120,120,120,120,120,13.104812622070312,0.4181788265705108,4.697860240936279,81.4872817993164,82.54138946533203,0.3226082026958465,0.3038353323936462,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_09_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_10.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_10,0,Not_Fall,120,120,120,120,120,28.711181640625,0.1034615859389305,7.139240741729736,82.95298767089844,84.16087341308594,0.3927546739578247,0.3671927452087402,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_10_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_100.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_100,0,Not_Fall,150,150,150,150,150,52.29876708984375,0.0308530684560537,11.59949779510498,2.393221616744995,4.253330707550049,2.942603826522827,2.492103099822998,150,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_100_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_101.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_101,0,Not_Fall,180,180,180,180,180,27.89776611328125,-0.2448679655790329,9.192930221557615,0.0136435702443122,1.1613339185714722,3.732142686843872,3.1818552017211914,180,180,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_101_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_102.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_102,0,Not_Fall,301,301,301,301,301,20.217987060546875,-1.871792316436768,8.533792495727539,2.456484317779541,4.728334426879883,2.8414511680603027,2.404409646987915,301,301,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_102_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_103.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_103,0,Not_Fall,361,361,361,361,361,24.580078125,-0.6315426230430603,10.822324752807615,0.0491487793624401,9.51943016052246,7.188781261444092,5.416650772094727,361,361,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_103_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_104.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_104,0,Not_Fall,301,301,301,301,301,56.55137634277344,0.2249483168125152,22.96826171875,2.265826940536499,5.591331958770752,2.123228073120117,1.936128854751587,301,301,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_104_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_105.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_105,0,Not_Fall,301,301,301,301,301,41.035064697265625,0.3616677820682525,10.700157165527344,4.041736125946045,5.940856456756592,3.2264513969421387,2.729097843170166,301,301,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_105_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_106.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_106,0,Not_Fall,361,361,361,361,361,30.5562744140625,-0.3253858089447021,9.623604774475098,0.0209790002554655,1.3279224634170532,2.910431146621704,2.588370084762573,361,361,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_106_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_107.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_107,0,Not_Fall,150,150,150,150,150,21.03353881835937,-1.6801303625106812,7.306188106536865,0.0016787212807685,4.959440231323242,1.6100422143936155,1.3650161027908323,150,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_107_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_108.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_108,0,Not_Fall,120,120,120,120,120,20.46978759765625,-2.8034493923187256,9.441503524780272,0.0061681345105171,1.56129789352417,3.316429853439331,2.696695566177368,120,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_108_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_109.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_109,0,Not_Fall,150,150,150,150,150,348.8833312988281,0.8595910668373108,45.65172958374024,19.02934455871582,23.26595687866211,2.75110411643982,1.7933166027069092,149,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_109_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_11.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_11,0,Not_Fall,121,121,121,121,121,4.183837890625,0.4447627961635589,1.2014838457107544,85.49710845947266,86.22805786132812,0.3124974370002746,0.2992854118347168,0,0,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_11_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_110.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_110,0,Not_Fall,150,150,150,150,150,45.339141845703125,0.1926735490560531,21.494091033935547,12.06529712677002,19.474414825439453,2.114748001098633,1.8402347564697263,150,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_110_rule_features.csv,val
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_111.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_111,0,Not_Fall,120,120,120,120,120,35.974945068359375,2.3929190635681152,11.66444206237793,0.0328177511692047,5.6500444412231445,1.8695441484451292,1.6959856748580933,120,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_111_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_112.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_112,0,Not_Fall,180,180,180,180,180,7.798583984375,0.1905890554189682,3.4609122276306152,1.4598865509033203,3.218428134918213,3.3409111499786377,2.7918813228607178,180,180,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_112_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_113.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_113,0,Not_Fall,180,180,180,180,180,34.706146240234375,0.3187954425811767,5.027370452880859,0.1485847681760788,2.224609375,4.8114824295043945,3.272291421890259,180,180,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_113_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_114.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_114,0,Not_Fall,180,180,180,180,180,393.1476440429688,-1.868269205093384,149.5596160888672,0.0942477881908416,60.89610290527344,4.347888469696045,1.5586094856262207,50,50,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_114_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_115.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_115,0,Not_Fall,180,180,180,180,180,446.0126953125,12.104228019714355,265.9744873046875,11.170063018798828,48.59965133666992,3.1839821338653564,1.6873080730438232,92,92,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_115_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_116.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_116,0,Not_Fall,150,150,150,150,150,501.91217041015625,3.298667907714844,254.54071044921875,10.727333068847656,65.07474517822266,3.7153491973876953,1.3839222192764282,37,37,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_116_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_117.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_117,0,Not_Fall,120,120,120,120,120,10.614288330078123,-0.5951471924781799,3.329495906829834,0.2110678702592849,3.14771056175232,4.692761898040772,2.83843207359314,120,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_117_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_118.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_118,0,Not_Fall,120,120,120,120,120,13.946273803710938,-1.5382291078567505,7.124022960662842,4.841982364654541,6.8890461921691895,3.0549991130828857,2.787760019302368,120,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_118_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_119.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_119,0,Not_Fall,150,150,150,150,150,24.76478576660156,-1.755063533782959,7.230700492858887,4.357089519500732,5.773434162139893,5.358231544494629,4.44772481918335,150,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_119_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_12.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_12,0,Not_Fall,91,91,91,91,91,262.95458984375,14.741361618041992,59.99215698242188,0.9206280708312988,23.13138198852539,2.733262777328491,2.0412933826446533,68,68,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_12_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_120.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_120,0,Not_Fall,150,150,150,150,150,271.600830078125,6.793614864349365,82.65769958496094,0.1744437217712402,11.853593826293944,4.511785507202148,3.703742742538452,135,150,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_120_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_121.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_121,0,Not_Fall,120,120,120,120,120,5.3853759765625,-0.974611520767212,3.5141913890838623,11.164080619812012,11.899576187133787,3.3629322052001958,3.2449629306793213,120,120,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_121_rule_features.csv,train
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_122.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_122,0,Not_Fall,149,149,149,149,149,38.98382568359375,-0.2102116346359253,12.159226417541504,8.376449584960938,10.871224403381348,3.156989574432373,2.719878911972046,149,149,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_122_rule_features.csv,test
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\chen_nodes\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_123.csv,Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_123,0,Not_Fall,149,149,149,149,149,35.80743408203125,1.5060453414916992,12.294118881225586,21.31390190124512,25.329442977905277,2.5278067588806152,2.231075525283813,149,149,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\paper_baselines\chen2020_yolov8_three_thresholds\data\rule_features\Not_Fall\Not_Fall_Not_Fall_Sleep_nf_raw_b_3_B_M_123_rule_features.csv,train
