dataset,scene,scenario,camera,subject,activity,trial,video_id,video_path,label,label_name,has_annotation,include_eval,label_source,segment_id,segment_start_frame,segment_end_frame,frame_count,fps,width,height,duration_sec,notes
MulCamFall,chute20,chute20,cam4,,,,mulcamfall__chute20_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam4.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_446,615,645,993,120.0,720,480,8.275,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam4,,,,mulcamfall__chute20_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam4.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_447,645,675,993,120.0,720,480,8.275,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam5,,,,mulcamfall__chute20_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam5.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_448,360,390,993,120.0,720,480,8.275,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam5,,,,mulcamfall__chute20_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam5.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_449,410,440,993,120.0,720,480,8.275,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam5,,,,mulcamfall__chute20_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_450,555,585,993,120.0,720,480,8.275,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam5,,,,mulcamfall__chute20_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_451,585,615,993,120.0,720,480,8.275,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam5,,,,mulcamfall__chute20_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_452,615,645,993,120.0,720,480,8.275,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam5,,,,mulcamfall__chute20_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_453,645,675,993,120.0,720,480,8.275,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam6,,,,mulcamfall__chute20_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam6.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_454,354,384,987,120.0,720,480,8.225,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam6,,,,mulcamfall__chute20_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam6.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_455,404,434,987,120.0,720,480,8.225,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam6,,,,mulcamfall__chute20_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_456,549,579,987,120.0,720,480,8.225,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam6,,,,mulcamfall__chute20_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_457,579,609,987,120.0,720,480,8.225,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam6,,,,mulcamfall__chute20_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_458,609,639,987,120.0,720,480,8.225,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam6,,,,mulcamfall__chute20_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_459,639,669,987,120.0,720,480,8.225,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam7,,,,mulcamfall__chute20_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam7.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_460,354,384,988,120.0,720,480,8.233333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam7,,,,mulcamfall__chute20_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam7.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_461,404,434,988,120.0,720,480,8.233333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam7,,,,mulcamfall__chute20_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_462,549,579,988,120.0,720,480,8.233333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam7,,,,mulcamfall__chute20_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_463,579,609,988,120.0,720,480,8.233333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam7,,,,mulcamfall__chute20_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_464,609,639,988,120.0,720,480,8.233333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam7,,,,mulcamfall__chute20_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_465,639,669,988,120.0,720,480,8.233333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam8,,,,mulcamfall__chute20_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam8.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_466,350,380,983,120.0,720,480,8.191666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam8,,,,mulcamfall__chute20_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam8.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_467,400,430,983,120.0,720,480,8.191666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam8,,,,mulcamfall__chute20_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_468,545,575,983,120.0,720,480,8.191666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam8,,,,mulcamfall__chute20_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_469,575,605,983,120.0,720,480,8.191666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam8,,,,mulcamfall__chute20_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_470,605,635,983,120.0,720,480,8.191666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute20,chute20,cam8,,,,mulcamfall__chute20_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute20\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_471,635,665,983,120.0,720,480,8.191666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam1,,,,mulcamfall__chute21_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam1.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_472,558,588,1207,120.0,720,480,10.058333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam1,,,,mulcamfall__chute21_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam1.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_473,888,918,1207,120.0,720,480,10.058333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam2,,,,mulcamfall__chute21_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam2.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_474,568,598,1217,120.0,720,480,10.141666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam2,,,,mulcamfall__chute21_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam2.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_475,898,928,1217,120.0,720,480,10.141666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam3,,,,mulcamfall__chute21_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam3.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_476,560,590,1209,120.0,720,480,10.075,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam3,,,,mulcamfall__chute21_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam3.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_477,890,920,1209,120.0,720,480,10.075,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam4,,,,mulcamfall__chute21_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam4.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_478,538,568,1190,120.0,720,480,9.916666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam4,,,,mulcamfall__chute21_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam4.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_479,868,898,1190,120.0,720,480,9.916666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam5,,,,mulcamfall__chute21_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam5.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_480,546,576,1195,120.0,720,480,9.958333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam5,,,,mulcamfall__chute21_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_481,876,906,1195,120.0,720,480,9.958333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam6,,,,mulcamfall__chute21_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam6.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_482,570,600,1220,120.0,720,480,10.166666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam6,,,,mulcamfall__chute21_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_483,900,930,1220,120.0,720,480,10.166666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam7,,,,mulcamfall__chute21_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam7.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_484,570,600,1219,120.0,720,480,10.158333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam7,,,,mulcamfall__chute21_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_485,900,930,1219,120.0,720,480,10.158333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam8,,,,mulcamfall__chute21_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam8.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_486,538,568,1187,120.0,720,480,9.891666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute21,chute21,cam8,,,,mulcamfall__chute21_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute21\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_487,868,898,1187,120.0,720,480,9.891666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam1,,,,mulcamfall__chute22_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam1.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_488,736,766,1109,120.0,720,480,9.241666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam1,,,,mulcamfall__chute22_cam1,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam1.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_489,772,802,1109,120.0,720,480,9.241666666666667,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam2,,,,mulcamfall__chute22_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam2.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_490,782,812,1155,120.0,720,480,9.625,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam2,,,,mulcamfall__chute22_cam2,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam2.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_491,818,848,1155,120.0,720,480,9.625,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam3,,,,mulcamfall__chute22_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam3.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_492,787,817,1160,120.0,720,480,9.666666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam3,,,,mulcamfall__chute22_cam3,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam3.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_493,823,853,1160,120.0,720,480,9.666666666666666,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam4,,,,mulcamfall__chute22_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam4.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_494,777,807,1150,120.0,720,480,9.583333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam4,,,,mulcamfall__chute22_cam4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam4.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_495,813,843,1150,120.0,720,480,9.583333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam5,,,,mulcamfall__chute22_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam5.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_496,789,819,1162,120.0,720,480,9.683333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam5,,,,mulcamfall__chute22_cam5,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam5.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_497,825,855,1162,120.0,720,480,9.683333333333334,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam6,,,,mulcamfall__chute22_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam6.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_498,782,812,1155,120.0,720,480,9.625,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam6,,,,mulcamfall__chute22_cam6,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam6.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_499,818,848,1155,120.0,720,480,9.625,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam7,,,,mulcamfall__chute22_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam7.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_500,782,812,1156,120.0,720,480,9.633333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam7,,,,mulcamfall__chute22_cam7,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam7.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_501,818,848,1156,120.0,720,480,9.633333333333333,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam8,,,,mulcamfall__chute22_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam8.avi,0,Not_Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_502,770,800,1143,120.0,720,480,9.525,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute22,chute22,cam8,,,,mulcamfall__chute22_cam8,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute22\cam8.avi,1,Fall,True,True,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,tuple_row_503,806,836,1143,120.0,720,480,9.525,MulCamFall segment parsed from data_tuple3.csv.
MulCamFall,chute23,chute23,cam55,,,,mulcamfall__chute23__cam55,,1,Fall,True,False,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_metadata\MulCamFall_data_tuple3.csv,row_517,1572,1602,0,0.0,0,0,0.0,Video file not found for this chute/camera.
