video_path,output_csv_path,status,total_frames_read,detected_frames,error
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_25_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_25_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_26_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_26_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_27_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_27_resized.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_28_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_28_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_29_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_29_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_30_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_30_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_31_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_31_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_32_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_32_resized.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_33.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_33.csv,processed,91,91,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_34.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_34.csv,processed,91,91,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_35.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_35.csv,processed,91,91,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_36.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_36.csv,processed,91,91,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_37.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_37.csv,processed,61,61,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_38.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_38.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_39.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_39.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_40.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_40.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_41.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_41.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_42.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_42.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_43_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_43_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_44.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_44.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_45.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_45.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_46.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_46.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_47.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_47.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_48.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_48.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_49.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_49.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_50.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_50.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_51.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_51.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_52.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_52.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_53.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_53.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_54.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_54.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_55.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_55.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_56.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_56.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_57.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_57.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_58.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_58.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_59.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_59.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_60.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_60.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_61.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_61.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_62.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_62.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_63.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_63.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_64.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_64.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_65.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_65.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_66.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_66.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_67.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_67.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_68.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_68.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_69.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_69.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_70.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_70.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_71.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_71.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_72.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_72.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_73.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_73.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_74.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_74.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_75.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_75.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_76.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_76.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_77.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_77.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_78.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_78.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_79.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_79.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_80.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_80.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_81.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_81.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_82.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_82.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_83.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_83.csv,processed,30,30,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_84.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_84.csv,processed,192,192,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_85.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_85.csv,processed,420,420,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_86.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_86.csv,processed,144,144,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_87_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_87_resized.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_88_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_88_resized.csv,processed,210,209,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_89_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_89_resized.csv,processed,150,67,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_90_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_90_resized.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_91_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_91_resized.csv,processed,210,210,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_92.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_92.csv,processed,300,300,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_93.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_93.csv,processed,420,420,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_94.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_94.csv,processed,300,300,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_95.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_95.csv,processed,300,300,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_96.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_96.csv,processed,360,360,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_97.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_97.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_98.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_98.csv,processed,180,180,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_3\B_M_99.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_3_B_M_99.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0001.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0001.csv,processed,150,150,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0002.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0002.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0003.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0003.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0004.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0004.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0005.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0005.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0006_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0006_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0007_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0007_resized.csv,processed,60,60,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0008_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0008_resized.csv,processed,90,90,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0009_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0009_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0010_resized.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0010_resized.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0011.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0011.csv,processed,120,120,
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\1_raw_videos\Not_Fall\Sleep\nf_raw_b_4\B_D_0012.mp4,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\data\5_extracted_2d_confidence\Not_Fall_Sleep_nf_raw_b_4_B_D_0012.csv,processed,120,120,
