video_path,output_path,status,frames_total,frames_written,no_person_frames,multi_person_frames,elapsed_sec,error,dataset,video_id,expected_frame_count,expected_fps,expected_width,expected_height
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam1_2d_confidence.csv,success,933,933,301,137,16.88086462020874,,MulCamFall,mulcamfall__chute09_cam1,933,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam2_2d_confidence.csv,success,924,924,387,38,17.407527923583984,,MulCamFall,mulcamfall__chute09_cam2,924,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam3_2d_confidence.csv,success,916,916,466,71,16.544183492660522,,MulCamFall,mulcamfall__chute09_cam3,916,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam4_2d_confidence.csv,success,934,934,499,77,18.375680923461914,,MulCamFall,mulcamfall__chute09_cam4,934,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam5_2d_confidence.csv,success,928,928,471,72,16.894251108169556,,MulCamFall,mulcamfall__chute09_cam5,928,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam6_2d_confidence.csv,success,926,926,513,58,16.64955997467041,,MulCamFall,mulcamfall__chute09_cam6,926,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam7_2d_confidence.csv,success,927,927,332,135,17.13356852531433,,MulCamFall,mulcamfall__chute09_cam7,927,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute09\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute09_cam8_2d_confidence.csv,success,915,915,273,146,16.484399795532227,,MulCamFall,mulcamfall__chute09_cam8,915,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute10\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute10_cam1_2d_confidence.csv,success,943,943,239,280,17.82376217842102,,MulCamFall,mulcamfall__chute10_cam1,943,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute10\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute10_cam2_2d_confidence.csv,success,944,944,349,189,17.327890634536743,,MulCamFall,mulcamfall__chute10_cam2,944,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute10\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute10_cam3_2d_confidence.csv,success,948,948,465,179,18.757277727127075,,MulCamFall,mulcamfall__chute10_cam3,948,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute10\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute10_cam4_2d_confidence.csv,success,962,962,464,174,15.955741882324219,,MulCamFall,mulcamfall__chute10_cam4,962,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute10\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute10_cam5_2d_confidence.csv,success,941,941,277,174,15.774320602416992,,MulCamFall,mulcamfall__chute10_cam5,941,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute10\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute10_cam6_2d_confidence.csv,success,946,946,379,181,15.64649248123169,,MulCamFall,mulcamfall__chute10_cam6,946,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute10\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute10_cam7_2d_confidence.csv,success,948,948,261,189,17.239762783050537,,MulCamFall,mulcamfall__chute10_cam7,948,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute10\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute10_cam8_2d_confidence.csv,success,929,929,152,352,16.98721480369568,,MulCamFall,mulcamfall__chute10_cam8,929,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute11_cam1_2d_confidence.csv,success,822,822,309,135,15.670655012130737,,MulCamFall,mulcamfall__chute11_cam1,822,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute11_cam2_2d_confidence.csv,success,803,803,354,42,14.414437532424927,,MulCamFall,mulcamfall__chute11_cam2,803,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute11_cam3_2d_confidence.csv,success,819,819,513,55,14.35578989982605,,MulCamFall,mulcamfall__chute11_cam3,819,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute11_cam4_2d_confidence.csv,success,813,813,435,85,14.361208200454712,,MulCamFall,mulcamfall__chute11_cam4,813,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute11_cam5_2d_confidence.csv,success,799,799,134,268,14.523702621459961,,MulCamFall,mulcamfall__chute11_cam5,799,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute11_cam6_2d_confidence.csv,success,805,805,489,34,15.74851942062378,,MulCamFall,mulcamfall__chute11_cam6,805,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute11_cam7_2d_confidence.csv,success,806,806,284,157,15.820742130279541,,MulCamFall,mulcamfall__chute11_cam7,806,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute11\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute11_cam8_2d_confidence.csv,success,811,811,277,232,15.704412937164307,,MulCamFall,mulcamfall__chute11_cam8,811,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute12_cam1_2d_confidence.csv,success,937,937,309,120,17.961972951889038,,MulCamFall,mulcamfall__chute12_cam1,937,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute12_cam2_2d_confidence.csv,success,922,922,352,25,17.012799501419067,,MulCamFall,mulcamfall__chute12_cam2,922,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute12_cam3_2d_confidence.csv,success,929,929,373,82,17.63613986968994,,MulCamFall,mulcamfall__chute12_cam3,929,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute12_cam4_2d_confidence.csv,success,924,924,415,136,16.627357721328735,,MulCamFall,mulcamfall__chute12_cam4,924,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute12_cam5_2d_confidence.csv,success,916,916,117,380,17.623769998550415,,MulCamFall,mulcamfall__chute12_cam5,916,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute12_cam6_2d_confidence.csv,success,919,919,348,92,16.650501489639282,,MulCamFall,mulcamfall__chute12_cam6,919,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute12_cam7_2d_confidence.csv,success,923,923,286,137,16.30510425567627,,MulCamFall,mulcamfall__chute12_cam7,923,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute12\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute12_cam8_2d_confidence.csv,success,916,916,227,227,16.24255895614624,,MulCamFall,mulcamfall__chute12_cam8,916,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute13_cam1_2d_confidence.csv,success,1206,1206,293,164,21.531559944152832,,MulCamFall,mulcamfall__chute13_cam1,1206,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute13_cam2_2d_confidence.csv,success,1223,1223,317,46,22.596622943878174,,MulCamFall,mulcamfall__chute13_cam2,1223,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute13_cam3_2d_confidence.csv,success,1190,1190,450,130,21.725587368011475,,MulCamFall,mulcamfall__chute13_cam3,1190,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute13_cam4_2d_confidence.csv,success,1197,1197,699,167,21.246622562408447,,MulCamFall,mulcamfall__chute13_cam4,1197,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute13_cam5_2d_confidence.csv,success,1217,1217,129,570,22.125922203063965,,MulCamFall,mulcamfall__chute13_cam5,1217,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute13_cam6_2d_confidence.csv,success,1217,1217,743,138,21.244494676589966,,MulCamFall,mulcamfall__chute13_cam6,1217,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute13_cam7_2d_confidence.csv,success,1226,1226,358,219,22.023286819458008,,MulCamFall,mulcamfall__chute13_cam7,1226,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute13\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute13_cam8_2d_confidence.csv,success,1203,1203,243,436,22.809348583221436,,MulCamFall,mulcamfall__chute13_cam8,1203,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute14_cam1_2d_confidence.csv,success,1499,1499,390,255,27.47243881225586,,MulCamFall,mulcamfall__chute14_cam1,1499,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute14_cam2_2d_confidence.csv,success,1486,1486,470,204,26.11039113998413,,MulCamFall,mulcamfall__chute14_cam2,1486,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute14_cam3_2d_confidence.csv,success,1488,1488,752,232,26.335569143295288,,MulCamFall,mulcamfall__chute14_cam3,1488,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute14_cam4_2d_confidence.csv,success,1450,1450,962,245,26.358338594436646,,MulCamFall,mulcamfall__chute14_cam4,1450,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute14_cam5_2d_confidence.csv,success,1479,1479,242,446,24.86873173713684,,MulCamFall,mulcamfall__chute14_cam5,1479,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute14_cam6_2d_confidence.csv,success,1479,1479,860,228,24.27745532989502,,MulCamFall,mulcamfall__chute14_cam6,1479,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute14_cam7_2d_confidence.csv,success,1457,1457,604,248,24.11005449295044,,MulCamFall,mulcamfall__chute14_cam7,1457,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute14\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute14_cam8_2d_confidence.csv,success,1464,1464,327,439,24.36011576652527,,MulCamFall,mulcamfall__chute14_cam8,1464,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute15\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute15_cam1_2d_confidence.csv,success,1086,1086,446,163,17.89315152168274,,MulCamFall,mulcamfall__chute15_cam1,1086,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute15\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute15_cam2_2d_confidence.csv,success,1090,1090,489,67,17.99869704246521,,MulCamFall,mulcamfall__chute15_cam2,1090,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute15\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute15_cam3_2d_confidence.csv,success,1090,1090,447,80,18.368730783462524,,MulCamFall,mulcamfall__chute15_cam3,1090,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute15\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute15_cam4_2d_confidence.csv,success,1086,1086,733,91,17.561640977859497,,MulCamFall,mulcamfall__chute15_cam4,1086,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute15\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute15_cam5_2d_confidence.csv,success,1105,1105,144,461,18.496973752975464,,MulCamFall,mulcamfall__chute15_cam5,1105,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute15\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute15_cam6_2d_confidence.csv,success,1111,1111,562,107,18.315083265304565,,MulCamFall,mulcamfall__chute15_cam6,1111,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute15\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute15_cam7_2d_confidence.csv,success,1094,1094,354,123,18.159852504730225,,MulCamFall,mulcamfall__chute15_cam7,1094,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute15\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute15_cam8_2d_confidence.csv,success,1071,1071,216,325,18.127920627593994,,MulCamFall,mulcamfall__chute15_cam8,1071,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute16\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute16_cam1_2d_confidence.csv,success,1234,1234,333,166,23.48264741897583,,MulCamFall,mulcamfall__chute16_cam1,1234,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute16\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute16_cam2_2d_confidence.csv,success,1240,1240,414,16,21.676807641983032,,MulCamFall,mulcamfall__chute16_cam2,1240,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute16\cam3.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute16_cam3_2d_confidence.csv,success,1211,1211,427,55,19.93438720703125,,MulCamFall,mulcamfall__chute16_cam3,1211,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute16\cam4.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute16_cam4_2d_confidence.csv,success,1213,1213,732,94,19.987066507339478,,MulCamFall,mulcamfall__chute16_cam4,1213,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute16\cam5.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute16_cam5_2d_confidence.csv,success,1223,1223,52,707,20.85963487625122,,MulCamFall,mulcamfall__chute16_cam5,1223,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute16\cam6.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute16_cam6_2d_confidence.csv,success,1220,1220,527,122,20.0779972076416,,MulCamFall,mulcamfall__chute16_cam6,1220,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute16\cam7.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute16_cam7_2d_confidence.csv,success,1214,1214,354,137,20.288436889648438,,MulCamFall,mulcamfall__chute16_cam7,1214,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute16\cam8.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute16_cam8_2d_confidence.csv,success,1214,1214,242,338,20.467018842697144,,MulCamFall,mulcamfall__chute16_cam8,1214,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute17\cam1.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute17_cam1_2d_confidence.csv,success,1539,1539,218,494,25.964021682739258,,MulCamFall,mulcamfall__chute17_cam1,1539,120.0,720,480
C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\external_raw\MulCamFall\dataset\chute17\cam2.avi,C:\Users\ASUS\Downloads\3D_Human_Pose_NCKH\phase5_external_generalization\data\extracted_2d_confidence\MulCamFall\mulcamfall_chute17_cam2_2d_confidence.csv,success,1544,1544,251,602,28.110057830810547,,MulCamFall,mulcamfall__chute17_cam2,1544,120.0,720,480
